LAT,LON,YEAR,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,PS
6.75,-75.75,2021,7,16,17.95,16.42,18.1,14.54,82.42
6.75,-75.25,2021,7,16,19.84,18.02,19.9,10.95,85.67
6.75,-74.75,2021,7,16,23.32,21.3,23.31,6.65,91.96
6.75,-74.25,2021,7,16,25.54,23.53,25.51,0.93,96.26
6.75,-73.75,2021,7,16,24.42,22.34,24.35,0.01,94.38
6.75,-73.25,2021,7,16,20.63,17.15,20.4,0,85.65
6.75,-72.75,2021,7,16,14.59,11.98,14.57,0,77.6
7.25,-76.75,2021,7,16,24.77,23.81,24.81,33.93,97.14
7.25,-76.25,2021,7,16,22.24,20.73,22.41,26.35,90.65
7.25,-75.75,2021,7,16,21.12,19.12,21.11,13.92,88.13
7.25,-75.25,2021,7,16,22.61,20.7,22.52,9.4,91.09
7.25,-74.75,2021,7,16,24.43,22.63,24.36,5.43,94.46
7.25,-74.25,2021,7,16,25.54,23.62,25.53,0.72,96.19
7.25,-73.75,2021,7,16,26.08,23.89,26.09,0,97.23
7.25,-73.25,2021,7,16,20.7,17.47,20.68,0,86.47
7.25,-72.75,2021,7,16,16.27,14.02,16.36,0,80.89
3.25,-76.75,2021,7,17,20.27,18.44,20.28,1.77,88.04
3.25,-76.25,2021,7,17,15.22,13.16,15.23,2.46,78.36
3.25,-75.75,2021,7,17,18.04,15.06,18.58,3.62,82.75
3.25,-75.25,2021,7,17,21,16.32,21.75,4.03,86.87
3.25,-74.75,2021,7,17,20.89,16.97,21.4,3.69,87.96
3.25,-74.25,2021,7,17,19.21,17.96,19.24,2.9,88.21
3.25,-73.75,2021,7,17,22.2,21.16,22.04,2.27,94.7
3.25,-73.25,2021,7,17,23.93,22.95,23.82,1.94,97.76
3.25,-72.75,2021,7,17,24.72,23.48,24.64,1.74,98.69
3.75,-76.75,2021,7,17,21.91,20.3,22.14,1.97,91.41
3.75,-76.25,2021,7,17,17.04,15.01,17.2,2.55,81.29
3.75,-75.75,2021,7,17,17.13,14.89,17.49,3.69,81.56
3.75,-75.25,2021,7,17,22.44,16.81,23.19,3.99,88.07
3.75,-74.75,2021,7,17,22.21,16.66,22.84,3.54,88.02
3.75,-74.25,2021,7,17,17.17,15.25,17.25,2.67,83.17
3.75,-73.75,2021,7,17,19.5,18.33,19.47,1.9,89.75
3.75,-73.25,2021,7,17,22.95,21.99,22.88,1.52,96.53
3.75,-72.75,2021,7,17,24.4,23.29,24.29,1.17,98.63
4.25,-76.75,2021,7,17,23.33,21.94,23.55,3.78,94.36
4.25,-76.25,2021,7,17,20,17.81,20.13,3.73,86.09
4.25,-75.75,2021,7,17,16.71,14.57,17.01,3.81,80.38
4.25,-75.25,2021,7,17,21.06,16.81,21.45,3.95,86.19
4.25,-74.75,2021,7,17,21.78,17.01,22,3.38,87.11
4.25,-74.25,2021,7,17,17.42,14.42,17.36,2.18,81.63
4.25,-73.75,2021,7,17,16.28,15,16.36,1.25,83.17
4.25,-73.25,2021,7,17,21.6,20.38,21.52,0.85,93.68
4.25,-72.75,2021,7,17,23.98,22.74,23.79,0.52,97.93
4.75,-76.75,2021,7,17,24.07,22.93,24.14,11.47,96.32
4.75,-76.25,2021,7,17,21.9,19.83,22.08,8.67,89.46
4.75,-75.75,2021,7,17,17.18,15,17.44,4.83,80.62
4.75,-75.25,2021,7,17,19.3,16.38,19.48,4.31,83.63
4.75,-74.75,2021,7,17,20.73,17.15,20.75,3.38,85.65
4.75,-74.25,2021,7,17,18.43,15.05,18.37,1.36,82.34
4.75,-73.75,2021,7,17,13.85,12.32,14.01,0.59,77.79
4.75,-73.25,2021,7,17,18.73,17.34,18.67,0.3,87.4
4.75,-72.75,2021,7,17,22.59,21.02,22.33,0.13,94.66
5.25,-76.75,2021,7,17,24.16,23.28,24.23,27.37,96.96
5.25,-76.25,2021,7,17,21.97,20.21,22.33,17.63,89.87
5.25,-75.75,2021,7,17,18.34,16.17,18.56,7.5,82.26
5.25,-75.25,2021,7,17,19.48,16.91,19.58,4.94,84
5.25,-74.75,2021,7,17,21.02,18.12,21.03,3.25,86.77
5.25,-74.25,2021,7,17,19.83,16.96,19.82,0.62,85.2
5.25,-73.75,2021,7,17,13.99,12.05,14.11,0.16,76.89
5.25,-73.25,2021,7,17,14.76,13.47,14.85,0.06,79.46
5.25,-72.75,2021,7,17,18.44,17.01,18.31,0.01,86.66
5.75,-76.75,2021,7,17,24.12,23.42,24.18,44.44,96.67
5.75,-76.25,2021,7,17,21.49,19.92,21.8,24.37,89.11
5.75,-75.75,2021,7,17,18.95,16.78,19.07,9.94,83.17
5.75,-75.25,2021,7,17,20.11,17.71,20.14,5.24,85.35
5.75,-74.75,2021,7,17,22.12,19.75,22.14,2.89,89.69
5.75,-74.25,2021,7,17,22.13,19.88,22.15,0.36,90.32
5.75,-73.75,2021,7,17,17.28,15.01,17.17,0.02,81.5
5.75,-73.25,2021,7,17,13.88,12.06,13.95,0,76.62
5.75,-72.75,2021,7,17,14.14,12.88,14.19,0,78.41
6.25,-76.75,2021,7,17,24.1,23.35,24.16,46.71,96.1
6.25,-76.25,2021,7,17,21.07,19.4,21.25,22.34,88.04
6.25,-75.75,2021,7,17,18.29,16.14,18.41,9.53,82.08
6.25,-75.25,2021,7,17,19.66,17.4,19.72,5.22,84.78
6.25,-74.75,2021,7,17,22.56,20.48,22.62,2.88,90.95
6.25,-74.25,2021,7,17,24.13,22.27,24.17,0.38,94.55
6.25,-73.75,2021,7,17,21.33,19.22,21.13,0,88.68
6.25,-73.25,2021,7,17,17.45,14.64,17.26,0,81.06
6.25,-72.75,2021,7,17,13.38,11.63,13.37,0,75.95
6.75,-76.75,2021,7,17,24.28,23.32,24.32,28.06,96.13
6.75,-76.25,2021,7,17,21.37,19.41,21.5,14.82,88.13
6.75,-75.75,2021,7,17,18.29,16.27,18.42,7.55,82.43
6.75,-75.25,2021,7,17,19.82,17.84,19.86,5.51,85.67
6.75,-74.75,2021,7,17,22.91,21.12,22.93,3.42,91.96
6.75,-74.25,2021,7,17,24.98,23.41,25.04,0.41,96.25
6.75,-73.75,2021,7,17,23.95,22.31,23.93,0,94.39
6.75,-73.25,2021,7,17,20.39,17.19,20.02,0,85.64
6.75,-72.75,2021,7,17,14.53,12.51,14.39,0,77.59
7.25,-76.75,2021,7,17,24.79,23.73,24.82,12.42,97.13
7.25,-76.25,2021,7,17,22.46,20.66,22.64,11.09,90.65
7.25,-75.75,2021,7,17,21.19,19.13,21.16,6.96,88.14
7.25,-75.25,2021,7,17,22.36,20.55,22.34,6.08,91.1
7.25,-74.75,2021,7,17,23.93,22.45,23.96,3.89,94.46
7.25,-74.25,2021,7,17,24.91,23.54,24.96,0.37,96.19
7.25,-73.75,2021,7,17,25.36,23.77,25.39,0,97.24
7.25,-73.25,2021,7,17,20.15,17.37,19.91,0,86.46
7.25,-72.75,2021,7,17,16.02,14.32,15.94,0,80.89
3.25,-76.75,2021,7,18,20.53,18.34,20.55,5.7,88
3.25,-76.25,2021,7,18,15.66,13.37,15.58,7.74,78.32
3.25,-75.75,2021,7,18,18.09,15.17,18.31,9.23,82.77
3.25,-75.25,2021,7,18,21.32,16.31,21.84,9.62,86.87
3.25,-74.75,2021,7,18,21.15,17.03,21.62,13.82,87.98
3.25,-74.25,2021,7,18,19,18.18,19.14,22.44,88.26
3.25,-73.75,2021,7,18,21.93,21.22,21.92,31.78,94.76
3.25,-73.25,2021,7,18,23.55,22.76,23.56,30.65,97.81
3.25,-72.75,2021,7,18,24.47,23.33,24.45,29.21,98.75
3.75,-76.75,2021,7,18,22.29,20.03,22.69,5.29,91.36
3.75,-76.25,2021,7,18,17.39,14.77,17.63,7.89,81.24
3.75,-75.75,2021,7,18,16.94,14.63,17.17,9.13,81.59
3.75,-75.25,2021,7,18,22.6,16.5,23.15,10.04,88.07
3.75,-74.75,2021,7,18,22.39,16.53,22.89,13.83,88.02
3.75,-74.25,2021,7,18,16.92,15.44,16.98,20.15,83.2
3.75,-73.75,2021,7,18,19.33,18.54,19.36,25.14,89.8
3.75,-73.25,2021,7,18,22.74,21.96,22.77,21.42,96.58
3.75,-72.75,2021,7,18,24.36,23.29,24.35,17.49,98.68
4.25,-76.75,2021,7,18,23.73,21.72,24.19,5.74,94.31
4.25,-76.25,2021,7,18,20.4,17.52,20.67,8.01,86.03
4.25,-75.75,2021,7,18,16.57,14.4,16.84,9.3,80.38
4.25,-75.25,2021,7,18,21.05,16.74,21.35,10.33,86.19
4.25,-74.75,2021,7,18,21.74,17.04,21.86,12.46,87.1
4.25,-74.25,2021,7,18,17.11,14.54,17,14.98,81.63
4.25,-73.75,2021,7,18,16.14,15.21,16.31,15.1,83.2
4.25,-73.25,2021,7,18,21.22,20.25,21.3,10.87,93.72
4.25,-72.75,2021,7,18,23.7,22.61,23.64,6.95,97.98
4.75,-76.75,2021,7,18,24.37,22.85,24.53,8.09,96.28
4.75,-76.25,2021,7,18,22.42,19.76,22.65,6.59,89.41
4.75,-75.75,2021,7,18,17.36,15.08,17.63,8.51,80.61
4.75,-75.25,2021,7,18,19.2,16.45,19.35,9.25,83.63
4.75,-74.75,2021,7,18,20.49,17.02,20.4,9.49,85.65
4.75,-74.25,2021,7,18,18.16,14.7,17.96,8.97,82.33
4.75,-73.75,2021,7,18,13.49,12.13,13.79,6.46,77.81
4.75,-73.25,2021,7,18,18.18,16.79,18.19,3.54,87.45
4.75,-72.75,2021,7,18,22.23,20.5,22,1.58,94.72
5.25,-76.75,2021,7,18,24.4,23.33,24.45,10.9,96.93
5.25,-76.25,2021,7,18,22.48,20.33,22.87,3.61,89.84
5.25,-75.75,2021,7,18,18.6,16.27,18.85,5.35,82.24
5.25,-75.25,2021,7,18,19.42,16.75,19.43,5.82,84
5.25,-74.75,2021,7,18,20.93,17.66,20.72,5.26,86.77
5.25,-74.25,2021,7,18,19.82,16.33,19.6,3.87,85.19
5.25,-73.75,2021,7,18,13.54,11.43,13.76,1.79,76.9
5.25,-73.25,2021,7,18,14.37,12.72,14.44,0.66,79.51
5.25,-72.75,2021,7,18,18.25,16.36,18.07,0.16,86.73
5.75,-76.75,2021,7,18,24.22,23.39,24.28,13.18,96.69
5.75,-76.25,2021,7,18,21.88,20,22.29,1.13,89.11
5.75,-75.75,2021,7,18,19.14,16.78,19.33,1.89,83.17
5.75,-75.25,2021,7,18,20.21,17.47,20.12,2.1,85.36
5.75,-74.75,2021,7,18,22.33,19.49,22.11,1.73,89.68
5.75,-74.25,2021,7,18,22.41,19.68,22.26,0.98,90.29
5.75,-73.75,2021,7,18,17.02,14.33,16.98,0.28,81.5
5.75,-73.25,2021,7,18,13.64,11.45,13.76,0.07,76.65
5.75,-72.75,2021,7,18,13.95,12.43,14.03,0.01,78.46
6.25,-76.75,2021,7,18,24.07,23.22,24.15,17.56,96.14
6.25,-76.25,2021,7,18,21.31,19.42,21.68,0.21,88.06
6.25,-75.75,2021,7,18,18.6,16.24,18.82,0.31,82.09
6.25,-75.25,2021,7,18,19.99,17.37,20.02,0.34,84.79
6.25,-74.75,2021,7,18,22.97,20.56,22.92,0.26,90.94
6.25,-74.25,2021,7,18,24.58,22.51,24.5,0.1,94.52
6.25,-73.75,2021,7,18,21.4,18.89,21.13,0.02,88.67
6.25,-73.25,2021,7,18,17.45,14.34,17.22,0,81.07
6.25,-72.75,2021,7,18,13.45,11.55,13.51,0,75.98
6.75,-76.75,2021,7,18,24.32,23.32,24.36,11.89,96.14
6.75,-76.25,2021,7,18,21.57,19.52,21.78,0.08,88.15
6.75,-75.75,2021,7,18,18.72,16.58,18.93,0.04,82.44
6.75,-75.25,2021,7,18,20.3,18.02,20.37,0.03,85.67
6.75,-74.75,2021,7,18,23.43,21.31,23.42,0.02,91.94
6.75,-74.25,2021,7,18,25.57,23.76,25.55,0,96.23
6.75,-73.75,2021,7,18,24.51,22.44,24.34,0,94.36
6.75,-73.25,2021,7,18,20.77,17.2,20.27,0,85.65
6.75,-72.75,2021,7,18,15.08,12.84,15.01,0,77.61
7.25,-76.75,2021,7,18,25.01,23.91,25.03,1.64,97.11
7.25,-76.25,2021,7,18,22.84,20.92,23,0.09,90.64
7.25,-75.75,2021,7,18,21.55,19.56,21.62,0.04,88.12
7.25,-75.25,2021,7,18,22.8,20.9,22.84,0.03,91.08
7.25,-74.75,2021,7,18,24.51,22.78,24.55,0.02,94.44
7.25,-74.25,2021,7,18,25.67,23.94,25.7,0,96.17
7.25,-73.75,2021,7,18,26.3,24.05,26.29,0,97.2
7.25,-73.25,2021,7,18,20.8,17.62,20.6,0,86.47
7.25,-72.75,2021,7,18,16.72,14.79,16.81,0,80.89
3.25,-76.75,2021,7,19,21.08,17.65,21.35,4.61,87.96
3.25,-76.25,2021,7,19,14.76,12.28,14.84,9.69,78.32
3.25,-75.75,2021,7,19,17.07,13.94,17.44,13.85,82.85
3.25,-75.25,2021,7,19,19.92,15.11,20.49,15.36,86.99
3.25,-74.75,2021,7,19,19.86,15.85,20.3,16.92,88.1
3.25,-74.25,2021,7,19,18.34,16.98,18.41,18.84,88.38
3.25,-73.75,2021,7,19,21.67,20.13,21.6,19.09,94.9
3.25,-73.25,2021,7,19,23.37,21.69,23.35,15.66,97.97
3.25,-72.75,2021,7,19,24.14,22.26,24.2,14.1,98.9
3.75,-76.75,2021,7,19,22.93,19.66,23.36,4.25,91.31
3.75,-76.25,2021,7,19,17.09,13.97,17.39,9.55,81.22
3.75,-75.75,2021,7,19,16.03,13.79,16.22,15.38,81.65
3.75,-75.25,2021,7,19,21.35,15.76,21.75,16.95,88.18
3.75,-74.75,2021,7,19,21.17,15.67,21.57,18.34,88.13
3.75,-74.25,2021,7,19,16.04,14.3,16.17,19.85,83.29
3.75,-73.75,2021,7,19,18.94,17.36,18.96,17.96,89.92
3.75,-73.25,2021,7,19,22.66,20.76,22.61,12.45,96.75
3.75,-72.75,2021,7,19,24.03,21.92,24.02,9.33,98.85
4.25,-76.75,2021,7,19,24.45,21.27,24.93,3.77,94.26
4.25,-76.25,2021,7,19,20.51,16.72,20.79,8.13,86
4.25,-75.75,2021,7,19,15.7,13.58,15.87,14.76,80.42
4.25,-75.25,2021,7,19,20.1,15.92,20.2,16.53,86.28
4.25,-74.75,2021,7,19,20.87,16.21,20.89,17.32,87.19
4.25,-74.25,2021,7,19,16.23,13.61,16.22,17.33,81.69
4.25,-73.75,2021,7,19,15.44,13.99,15.6,13.06,83.3
4.25,-73.25,2021,7,19,21.05,19,20.97,7.47,93.87
4.25,-72.75,2021,7,19,23.5,21.05,23.33,4.18,98.16
4.75,-76.75,2021,7,19,25.03,22.36,25.2,3.58,96.24
4.75,-76.25,2021,7,19,22.82,19.13,22.97,5.41,89.38
4.75,-75.75,2021,7,19,16.72,14.34,16.86,10.37,80.62
4.75,-75.25,2021,7,19,18.52,15.75,18.53,12.31,83.68
4.75,-74.75,2021,7,19,20.07,16.49,19.92,12.37,85.71
4.75,-74.25,2021,7,19,17.85,14.28,17.7,10.68,82.38
4.75,-73.75,2021,7,19,12.94,11.41,13.23,6.32,77.87
4.75,-73.25,2021,7,19,17.86,16.01,17.86,2.89,87.56
4.75,-72.75,2021,7,19,21.93,19.33,21.74,1.11,94.88
5.25,-76.75,2021,7,19,24.97,22.73,24.96,4.03,96.91
5.25,-76.25,2021,7,19,23.06,19.96,23.27,2.51,89.81
5.25,-75.75,2021,7,19,18.21,15.8,18.34,4.75,82.26
5.25,-75.25,2021,7,19,18.96,16.42,18.87,6.03,84.03
5.25,-74.75,2021,7,19,20.83,17.52,20.55,5.74,86.8
5.25,-74.25,2021,7,19,20.01,16.24,19.75,4.02,85.22
5.25,-73.75,2021,7,19,13.32,11.16,13.53,1.76,76.94
5.25,-73.25,2021,7,19,14.02,12.5,14.25,0.61,79.57
5.25,-72.75,2021,7,19,17.77,15.78,17.83,0.14,86.84
5.75,-76.75,2021,7,19,24.79,22.75,24.82,4.22,96.67
5.75,-76.25,2021,7,19,22.49,19.78,22.66,0.69,89.08
5.75,-75.75,2021,7,19,18.75,16.42,18.8,1.25,83.18
5.75,-75.25,2021,7,19,19.82,17.1,19.51,1.62,85.39
5.75,-74.75,2021,7,19,22.31,19.3,21.91,1.43,89.7
5.75,-74.25,2021,7,19,22.66,19.66,22.46,0.76,90.31
5.75,-73.75,2021,7,19,17.12,14.06,17.01,0.22,81.52
5.75,-73.25,2021,7,19,13.38,11.27,13.59,0.06,76.68
5.75,-72.75,2021,7,19,13.43,11.95,13.7,0.01,78.53
6.25,-76.75,2021,7,19,24.52,22.68,24.6,3.26,96.13
6.25,-76.25,2021,7,19,21.82,19.28,21.91,0.11,88.04
6.25,-75.75,2021,7,19,18.14,15.89,18.15,0.16,82.1
6.25,-75.25,2021,7,19,19.51,16.83,19.26,0.17,84.82
6.25,-74.75,2021,7,19,22.8,20.19,22.53,0.12,90.97
6.25,-74.25,2021,7,19,24.71,22.48,24.59,0.05,94.53
6.25,-73.75,2021,7,19,21.73,18.64,21.33,0.01,88.69
6.25,-73.25,2021,7,19,17.4,14,17.24,0,81.1
6.25,-72.75,2021,7,19,12.99,10.9,13.2,0,76.02
6.75,-76.75,2021,7,19,24.39,22.93,24.42,1.41,96.17
6.75,-76.25,2021,7,19,21.66,19.5,21.65,0.04,88.16
6.75,-75.75,2021,7,19,18.3,16.36,18.26,0.01,82.45
6.75,-75.25,2021,7,19,19.87,17.67,19.77,0.01,85.7
6.75,-74.75,2021,7,19,23.18,21.05,23.09,0,91.97
6.75,-74.25,2021,7,19,25.54,23.7,25.47,0,96.25
6.75,-73.75,2021,7,19,24.79,22.44,24.5,0,94.38
6.75,-73.25,2021,7,19,20.91,16.96,20.53,0,85.67
6.75,-72.75,2021,7,19,14.73,12.06,14.74,0,77.65
7.25,-76.75,2021,7,19,24.8,23.71,24.71,0.21,97.16
7.25,-76.25,2021,7,19,22.37,20.94,22.29,0.04,90.68
7.25,-75.75,2021,7,19,21.2,19.36,21.04,0.02,88.15
7.25,-75.25,2021,7,19,22.59,20.75,22.53,0.01,91.11
7.25,-74.75,2021,7,19,24.34,22.71,24.37,0.01,94.47
7.25,-74.25,2021,7,19,25.5,23.94,25.54,0,96.2
7.25,-73.75,2021,7,19,26.39,24.31,26.36,0,97.23
7.25,-73.25,2021,7,19,20.84,17.41,20.73,0,86.5
7.25,-72.75,2021,7,19,16.33,13.96,16.42,0,80.93
3.25,-76.75,2021,7,20,21.16,17.38,21.52,0.61,87.89
3.25,-76.25,2021,7,20,14.99,12,15.22,1.33,78.27
3.25,-75.75,2021,7,20,17.18,13.55,17.95,2.6,82.76
3.25,-75.25,2021,7,20,19.99,14.64,20.96,2.72,86.9
3.25,-74.75,2021,7,20,19.99,15.31,20.64,2.85,88.01
3.25,-74.25,2021,7,20,18.57,16.36,18.62,3.2,88.27
3.25,-73.75,2021,7,20,22.02,19.33,21.78,3.02,94.77
3.25,-73.25,2021,7,20,23.83,20.83,23.62,2.6,97.83
3.25,-72.75,2021,7,20,24.68,21.44,24.62,2.47,98.76
3.75,-76.75,2021,7,20,22.9,19.41,23.45,0.45,91.23
3.75,-76.25,2021,7,20,17.09,13.53,17.51,0.82,81.18
3.75,-75.75,2021,7,20,16.02,13.3,16.55,2.15,81.57
3.75,-75.25,2021,7,20,21.28,15.03,22.07,2.46,88.1
3.75,-74.75,2021,7,20,21.15,14.99,21.85,2.81,88.05
3.75,-74.25,2021,7,20,16.19,13.85,16.47,3.21,83.2
3.75,-73.75,2021,7,20,19.24,16.73,19.28,2.63,89.8
3.75,-73.25,2021,7,20,23.15,19.94,23.05,1.85,96.59
3.75,-72.75,2021,7,20,24.73,21.19,24.75,1.51,98.69
4.25,-76.75,2021,7,20,24.51,21.15,24.95,0.37,94.18
4.25,-76.25,2021,7,20,20.25,16.06,20.56,0.54,85.95
4.25,-75.75,2021,7,20,15.52,12.87,15.91,1.66,80.35
4.25,-75.25,2021,7,20,19.68,14.99,20.03,2.07,86.21
4.25,-74.75,2021,7,20,20.45,15.31,20.67,2.47,87.12
4.25,-74.25,2021,7,20,16.15,13.02,16.29,2.73,81.62
4.25,-73.75,2021,7,20,15.71,13.61,16.03,1.91,83.2
4.25,-73.25,2021,7,20,21.76,18.58,21.73,1.03,93.72
4.25,-72.75,2021,7,20,24.58,20.82,24.47,0.62,97.98
4.75,-76.75,2021,7,20,25.38,22.52,25.43,0.38,96.14
4.75,-76.25,2021,7,20,22.51,18.33,22.67,0.36,89.31
4.75,-75.75,2021,7,20,16.33,13.24,16.59,1.06,80.56
4.75,-75.25,2021,7,20,17.84,14.54,17.98,1.46,83.62
4.75,-74.75,2021,7,20,19.41,15.36,19.36,1.74,85.65
4.75,-74.25,2021,7,20,17.56,13.4,17.5,1.75,82.31
4.75,-73.75,2021,7,20,12.95,10.98,13.47,1,77.8
4.75,-73.25,2021,7,20,18.47,15.7,18.52,0.41,87.43
4.75,-72.75,2021,7,20,23.06,19.31,22.85,0.15,94.7
5.25,-76.75,2021,7,20,25.57,23.24,25.47,0.41,96.79
5.25,-76.25,2021,7,20,22.86,19.32,23.16,0.18,89.74
5.25,-75.75,2021,7,20,17.77,14.59,17.91,0.45,82.19
5.25,-75.25,2021,7,20,18.5,15.13,18.4,0.7,83.97
5.25,-74.75,2021,7,20,20.49,16.38,20.19,0.82,86.74
5.25,-74.25,2021,7,20,19.8,15.32,19.58,0.72,85.16
5.25,-73.75,2021,7,20,13.15,10.54,13.55,0.32,76.88
5.25,-73.25,2021,7,20,14.16,11.93,14.48,0.1,79.48
5.25,-72.75,2021,7,20,18.42,15.49,18.5,0.02,86.7
5.75,-76.75,2021,7,20,25.41,23.34,25.4,0.42,96.56
5.75,-76.25,2021,7,20,22.42,19.32,22.74,0.05,89.01
5.75,-75.75,2021,7,20,18.54,15.5,18.56,0.11,83.12
5.75,-75.25,2021,7,20,19.86,16.2,19.41,0.18,85.32
5.75,-74.75,2021,7,20,22.45,18.5,21.89,0.2,89.64
5.75,-74.25,2021,7,20,22.6,18.89,22.35,0.15,90.24
5.75,-73.75,2021,7,20,16.82,13.3,16.84,0.05,81.47
5.75,-73.25,2021,7,20,13.22,10.49,13.58,0.01,76.61
5.75,-72.75,2021,7,20,13.54,11.42,14.02,0,78.43
6.25,-76.75,2021,7,20,25.21,23.09,25.2,0.37,96.01
6.25,-76.25,2021,7,20,21.97,18.8,22.17,0.01,87.96
6.25,-75.75,2021,7,20,18.22,15.11,18.24,0.01,82.03
6.25,-75.25,2021,7,20,19.79,16.27,19.37,0.02,84.75
6.25,-74.75,2021,7,20,23.08,19.76,22.63,0.02,90.9
6.25,-74.25,2021,7,20,24.67,21.91,24.54,0.01,94.47
6.25,-73.75,2021,7,20,21.33,17.83,21.07,0,88.63
6.25,-73.25,2021,7,20,17.13,13.17,17.05,0,81.03
6.25,-72.75,2021,7,20,12.84,10.3,13.29,0,75.95
6.75,-76.75,2021,7,20,25.28,23.09,25.21,0.24,96.04
6.75,-76.25,2021,7,20,22.14,18.76,22.24,0.01,88.08
6.75,-75.75,2021,7,20,18.61,15.52,18.67,0,82.38
6.75,-75.25,2021,7,20,20.25,17.24,20.03,0,85.62
6.75,-74.75,2021,7,20,23.48,20.82,23.25,0,91.89
6.75,-74.25,2021,7,20,25.56,23.26,25.52,0,96.18
6.75,-73.75,2021,7,20,24.55,21.67,24.3,0,94.32
6.75,-73.25,2021,7,20,20.55,16.21,20.29,0,85.61
6.75,-72.75,2021,7,20,14.48,11.56,14.75,0,77.58
7.25,-76.75,2021,7,20,25.78,23.68,25.65,0.15,97.03
7.25,-76.25,2021,7,20,23.29,20.26,23.44,0.02,90.57
7.25,-75.75,2021,7,20,21.83,18.82,21.85,0,88.05
7.25,-75.25,2021,7,20,23.16,20.54,23.05,0,91
7.25,-74.75,2021,7,20,24.74,22.54,24.64,0,94.38
7.25,-74.25,2021,7,20,25.58,23.48,25.58,0,96.12
7.25,-73.75,2021,7,20,26.27,23.63,26.19,0,97.16
7.25,-73.25,2021,7,20,20.57,16.83,20.64,0,86.44
7.25,-72.75,2021,7,20,16.11,13.7,16.44,0,80.87
3.25,-76.75,2021,7,21,20.94,18.17,21.08,0.28,87.93
3.25,-76.25,2021,7,21,15.25,12.85,15.26,0.37,78.3
3.25,-75.75,2021,7,21,17.36,14.78,17.74,1.22,82.77
3.25,-75.25,2021,7,21,20.55,15.96,21.2,1.57,86.9
3.25,-74.75,2021,7,21,20.73,16.69,21.25,1.94,88.01
3.25,-74.25,2021,7,21,19.14,17.84,19.25,2.38,88.29
3.25,-73.75,2021,7,21,22.29,20.86,22.25,2.46,94.79
3.25,-73.25,2021,7,21,23.99,22.26,23.93,2.19,97.85
3.25,-72.75,2021,7,21,24.77,22.84,24.73,2.1,98.78
3.75,-76.75,2021,7,21,22.62,20.12,23,0.32,91.29
3.75,-76.25,2021,7,21,17.33,14.52,17.54,0.26,81.2
3.75,-75.75,2021,7,21,16.57,14.46,16.9,0.95,81.59
3.75,-75.25,2021,7,21,22.01,16.26,22.63,1.23,88.1
3.75,-74.75,2021,7,21,21.93,16.22,22.51,1.57,88.05
3.75,-74.25,2021,7,21,16.85,15.1,17.08,1.97,83.23
3.75,-73.75,2021,7,21,19.5,18.06,19.62,1.99,89.83
3.75,-73.25,2021,7,21,23,21.33,23.05,1.55,96.63
3.75,-72.75,2021,7,21,24.4,22.53,24.45,1.16,98.73
4.25,-76.75,2021,7,21,24.01,21.74,24.39,0.31,94.24
4.25,-76.25,2021,7,21,20.25,17.04,20.41,0.16,85.98
4.25,-75.75,2021,7,21,16.1,13.98,16.37,0.59,80.38
4.25,-75.25,2021,7,21,20.44,16.11,20.69,0.84,86.21
4.25,-74.75,2021,7,21,21.16,16.37,21.27,1.14,87.12
4.25,-74.25,2021,7,21,16.68,14.01,16.66,1.39,81.65
4.25,-73.75,2021,7,21,15.93,14.56,16.09,1.26,83.23
4.25,-73.25,2021,7,21,21.15,19.72,21.16,0.85,93.76
4.25,-72.75,2021,7,21,23.58,22,23.53,0.47,98.03
4.75,-76.75,2021,7,21,24.79,22.93,24.89,0.38,96.21
4.75,-76.25,2021,7,21,22.27,19.09,22.36,0.07,89.36
4.75,-75.75,2021,7,21,16.73,14.22,16.92,0.26,80.59
4.75,-75.25,2021,7,21,18.37,15.51,18.46,0.4,83.64
4.75,-74.75,2021,7,21,19.69,16.32,19.56,0.57,85.67
4.75,-74.25,2021,7,21,17.58,14.42,17.33,0.68,82.34
4.75,-73.75,2021,7,21,13.27,11.95,13.42,0.52,77.83
4.75,-73.25,2021,7,21,17.87,16.68,17.77,0.28,87.46
4.75,-72.75,2021,7,21,21.79,20.33,21.55,0.11,94.75
5.25,-76.75,2021,7,21,25.11,23.51,25.12,0.51,96.86
5.25,-76.25,2021,7,21,22.56,19.8,22.79,0.02,89.79
5.25,-75.75,2021,7,21,17.98,15.31,18.09,0.08,82.22
5.25,-75.25,2021,7,21,18.5,15.81,18.53,0.13,84
5.25,-74.75,2021,7,21,20.01,17.1,19.89,0.18,86.77
5.25,-74.25,2021,7,21,19.2,16.27,18.95,0.2,85.19
5.25,-73.75,2021,7,21,13.48,11.77,13.54,0.12,76.9
5.25,-73.25,2021,7,21,14.16,12.97,14.16,0.05,79.51
5.25,-72.75,2021,7,21,17.86,16.57,17.67,0.01,86.73
5.75,-76.75,2021,7,21,25.06,23.57,25.1,0.62,96.63
5.75,-76.25,2021,7,21,22.12,19.64,22.37,0,89.06
5.75,-75.75,2021,7,21,18.62,15.96,18.67,0.01,83.15
5.75,-75.25,2021,7,21,19.43,16.62,19.39,0.03,85.36
5.75,-74.75,2021,7,21,21.58,18.83,21.49,0.03,89.68
5.75,-74.25,2021,7,21,21.89,19.34,21.78,0.03,90.28
5.75,-73.75,2021,7,21,16.92,14.43,16.84,0.01,81.5
